GAME_ID,GAME_DATE,TEAM_ID_HOME,TEAM_ABBREVIATION_HOME,SEASON_ID_HOME,PTS_5G_AVG_HOME,FG_PCT_5G_AVG_HOME,FG3_PCT_5G_AVG_HOME,FT_PCT_5G_AVG_HOME,REB_5G_AVG_HOME,AST_5G_AVG_HOME,TOV_5G_AVG_HOME,PLUS_MINUS_5G_AVG_HOME,WIN_5G_AVG_HOME,GAME_DATE_AWAY,TEAM_ID_AWAY,TEAM_ABBREVIATION_AWAY,SEASON_ID_AWAY,PTS_5G_AVG_AWAY,FG_PCT_5G_AVG_AWAY,FG3_PCT_5G_AVG_AWAY,FT_PCT_5G_AVG_AWAY,REB_5G_AVG_AWAY,AST_5G_AVG_AWAY,TOV_5G_AVG_AWAY,PLUS_MINUS_5G_AVG_AWAY,WIN_5G_AVG_AWAY,TARGET_WIN_HOME,TARGET_PLUS_MINUS_HOME,DIFF_PTS_5G_AVG,DIFF_FG_PCT_5G_AVG,DIFF_FG3_PCT_5G_AVG,DIFF_FT_PCT_5G_AVG,DIFF_REB_5G_AVG,DIFF_AST_5G_AVG,DIFF_TOV_5G_AVG,DIFF_PLUS_MINUS_5G_AVG,DIFF_WIN_5G_AVG,ELO_HOME,ELO_AWAY,DIFF_ELO
21900665,2020-01-22,1610612744,GSW,22019,112.6,0.4282,0.35500000000000004,0.8436,45.8,28.2,14.6,-8.2,0.2,2020-01-22,1610612762,UTA,22019,123.6,0.5078,0.3598,0.8892,45.6,22.4,12.2,13.6,0.8,0,-33.0,-11.0,-0.0796,-0.004799999999999971,-0.045599999999999974,0.19999999999999574,5.800000000000001,2.4000000000000004,-21.799999999999997,-0.6000000000000001,1357.3621095253468,1644.0410669505263,-286.67895742517953
21900661,2020-01-22,1610612741,CHI,22019,104.2,0.46340000000000003,0.2978,0.7754000000000001,36.2,21.2,14.6,-5.0,0.4,2020-01-22,1610612750,MIN,22019,105.8,0.42540000000000006,0.3524,0.7846,41.8,26.2,12.6,-7.4,0.0,1,7.0,-1.5999999999999943,0.03799999999999998,-0.05459999999999998,-0.009199999999999875,-5.599999999999994,-5.0,2.0,2.4000000000000004,0.4,1391.7409976685262,1396.7640149770364,-5.023017308510134
21900654,2020-01-22,1610612765,DET,22019,112.2,0.49779999999999996,0.36439999999999995,0.6890000000000001,40.2,25.8,14.6,4.8,0.4,2020-01-22,1610612758,SAC,22019,111.0,0.4798,0.33540000000000003,0.7284,43.4,25.2,12.2,-10.8,0.0,1,21.0,1.2000000000000028,0.01799999999999996,0.028999999999999915,-0.03939999999999999,-3.1999999999999957,0.6000000000000014,2.4000000000000004,15.600000000000001,0.4,1438.2989706529725,1418.272808214187,20.026162438785377
21900660,2020-01-22,1610612761,TOR,22019,123.6,0.5035999999999999,0.42060000000000003,0.8150000000000001,41.8,29.6,15.2,10.4,0.8,2020-01-22,1610612755,PHI,22019,103.8,0.4596,0.30100000000000005,0.7604,45.8,25.6,11.8,5.0,0.8,1,12.0,19.799999999999997,0.04399999999999993,0.11959999999999998,0.05460000000000009,-4.0,4.0,3.3999999999999986,5.4,0.0,1636.4173736341172,1588.863388757338,47.55398487677917
21900664,2020-01-22,1610612756,PHX,22019,114.4,0.4936000000000001,0.34320000000000006,0.7981999999999999,47.8,25.2,15.4,4.0,0.6,2020-01-22,1610612754,IND,22019,104.8,0.4764000000000001,0.3478,0.7254,40.8,25.8,12.8,-1.8,0.8,0,-25.0,9.600000000000009,0.017199999999999993,-0.0045999999999999375,0.07279999999999986,7.0,-0.6000000000000014,2.5999999999999996,5.8,-0.20000000000000007,1407.5628561390452,1571.4928491266726,-163.92999298762743
21900655,2020-01-22,1610612753,ORL,22019,105.8,0.4428000000000001,0.36360000000000003,0.6496000000000001,45.8,21.8,10.8,-3.0,0.6,2020-01-22,1610612760,OKC,22019,115.4,0.4798,0.373,0.843,42.4,25.0,13.4,3.0,0.6,0,-6.0,-9.600000000000009,-0.03699999999999992,-0.009399999999999964,-0.1933999999999999,3.3999999999999986,-3.1999999999999993,-2.5999999999999996,-6.0,0.0,1514.4660955610375,1577.1487165024464,-62.68262094140891
21900663,2020-01-22,1610612740,NOP,22019,123.2,0.47539999999999993,0.37679999999999997,0.7308,48.0,27.4,17.0,-3.0,0.6,2020-01-22,1610612759,SAS,22019,110.4,0.4504,0.3420000000000001,0.8442000000000001,42.8,26.2,10.6,0.2,0.6,0,-4.0,12.799999999999997,0.02499999999999991,0.03479999999999989,-0.11340000000000006,5.200000000000003,1.1999999999999993,6.4,-3.2,0.0,1491.032149826148,1526.48225169181,-35.45010186566196
21900658,2020-01-22,1610612748,MIA,22019,112.4,0.4856,0.3778,0.7737999999999999,44.4,25.0,12.8,2.0,0.6,2020-01-22,1610612764,WAS,22019,110.0,0.46180000000000004,0.3748,0.7612,43.8,24.0,15.8,-6.6,0.4,1,5.0,2.4000000000000057,0.023799999999999932,0.0030000000000000027,0.012599999999999945,0.6000000000000014,1.0,-3.0,8.6,0.19999999999999996,1585.4950682866508,1388.6427791118456,196.85228917480526
21900666,2020-01-23,1610612739,CLE,22019,102.6,0.43979999999999997,0.3516,0.7572000000000001,43.8,21.2,16.8,-16.0,0.0,2020-01-23,1610612764,WAS,22019,113.6,0.4878,0.3678,0.7998000000000001,40.6,24.8,16.2,-9.6,0.2,0,-12.0,-11.0,-0.04800000000000004,-0.016199999999999992,-0.04259999999999997,3.1999999999999957,-3.6000000000000014,0.6000000000000014,-6.4,-0.2,1302.064182814948,1386.8989977256824,-84.8348149107344
21900668,2020-01-23,1610612757,POR,22019,115.8,0.4650000000000002,0.34620000000000006,0.7922,47.8,21.0,11.2,-0.6,0.6,2020-01-23,1610612742,DAL,22019,117.4,0.4788,0.3576,0.7226,49.2,22.2,11.6,10.8,0.8,0,-8.0,-1.6000000000000085,-0.013799999999999812,-0.01139999999999991,0.0696,-1.4000000000000057,-1.1999999999999993,-0.40000000000000036,-11.4,-0.20000000000000007,1483.2344513034968,1592.4162264238419,-109.18177512034504
21900667,2020-01-23,1610612751,BKN,22019,105.8,0.45660000000000006,0.37160000000000004,0.6679999999999999,48.6,22.4,17.6,-5.2,0.2,2020-01-23,1610612747,LAL,22019,115.4,0.48020000000000007,0.33940000000000003,0.7085999999999999,44.2,26.4,13.4,2.6,0.6,0,-15.0,-9.600000000000009,-0.02360000000000001,0.032200000000000006,-0.04059999999999997,4.399999999999999,-4.0,4.200000000000001,-7.800000000000001,-0.39999999999999997,1427.7229855880591,1652.5266977750987,-224.80371218703954
21900671,2020-01-24,1610612753,ORL,22019,105.8,0.4514,0.3816,0.633,44.4,23.6,12.0,-4.6,0.4,2020-01-24,1610612738,BOS,22019,120.6,0.4872000000000001,0.3786,0.7458,43.6,25.2,10.8,6.8,0.4,0,-11.0,-14.799999999999997,-0.035800000000000054,0.0030000000000000027,-0.11280000000000001,0.7999999999999972,-1.5999999999999979,1.1999999999999993,-11.399999999999999,0.0,1505.6425727581754,1601.9711680960957,-96.3285953379202
21900677,2020-01-24,1610612760,OKC,22019,116.0,0.5008,0.38780000000000003,0.8311999999999999,39.4,24.4,13.4,1.6,0.6,2020-01-24,1610612737,ATL,22019,113.2,0.4544,0.3798,0.7962,46.8,22.2,18.2,-3.4,0.6,1,29.0,2.799999999999997,0.0464,0.008000000000000007,0.03499999999999992,-7.399999999999999,2.1999999999999993,-4.799999999999999,5.0,0.0,1585.9722393053084,1324.2385564800372,261.7336828252712
21900676,2020-01-24,1610612740,NOP,22019,125.6,0.4882000000000001,0.3924,0.7647999999999999,47.6,26.8,16.6,3.2,0.6,2020-01-24,1610612743,DEN,22019,110.6,0.4704,0.3298,0.7478,46.6,26.4,13.6,0.0,0.6,0,-7.0,15.0,0.017800000000000094,0.06260000000000004,0.016999999999999904,1.0,0.40000000000000213,3.0000000000000018,3.2,0.0,1483.138487048397,1573.0809865751803,-89.9424995267832
21900673,2020-01-24,1610612748,MIA,22019,115.0,0.47919999999999996,0.4008,0.7818,45.2,26.0,13.2,3.6,0.8,2020-01-24,1610612746,LAC,22019,117.6,0.461,0.33240000000000003,0.7276,50.0,23.6,11.2,10.2,0.8,0,-5.0,-2.5999999999999943,0.01819999999999994,0.06839999999999996,0.054200000000000026,-4.799999999999997,2.3999999999999986,2.0,-6.6,0.0,1587.238849672814,1601.8744731129289,-14.635623440114841
21900669,2020-01-24,1610612766,CHA,22019,93.0,0.42379999999999995,0.33140000000000003,0.7006,39.4,23.6,14.8,-13.0,0.0,2020-01-24,1610612749,MIL,22019,121.2,0.5058,0.43660000000000004,0.6568,54.2,26.6,15.4,17.0,1.0,0,-13.0,-28.200000000000003,-0.08200000000000007,-0.10520000000000002,0.04379999999999995,-14.800000000000004,-3.0,-0.5999999999999996,-30.0,-1.0,1363.2460057638723,1744.648291629099,-381.40228586522676
21900675,2020-01-24,1610612750,MIN,22019,107.0,0.4372,0.35200000000000004,0.7406,43.0,27.0,14.4,-6.2,0.0,2020-01-24,1610612745,HOU,22019,112.0,0.4370000000000001,0.32199999999999995,0.7849999999999999,46.6,21.8,15.0,-3.8,0.2,0,-7.0,-5.0,0.00019999999999986695,0.030000000000000082,-0.044399999999999884,-3.6000000000000014,5.199999999999999,-0.5999999999999996,-2.4000000000000004,-0.2,1391.0309920409222,1591.832893324643,-200.80190128372078
21900678,2020-01-24,1610612759,SAS,22019,113.6,0.46420000000000006,0.37960000000000005,0.8576,41.4,24.8,10.6,0.8,0.6,2020-01-24,1610612756,PHX,22019,111.8,0.465,0.3166,0.853,46.4,23.4,14.4,-2.6,0.4,0,-4.0,1.7999999999999972,-0.0007999999999999674,0.06300000000000006,0.0046000000000000485,-5.0,1.4000000000000021,-3.8000000000000007,3.4000000000000004,0.19999999999999996,1534.375914469561,1392.6424923208076,141.73342214875333
21900679,2020-01-24,1610612744,GSW,22019,111.4,0.43179999999999996,0.30720000000000003,0.8674,43.8,27.6,11.8,-10.8,0.2,2020-01-24,1610612754,IND,22019,107.0,0.5068000000000001,0.36080000000000007,0.6942,39.2,26.2,12.8,2.0,0.8,0,-11.0,4.400000000000006,-0.07500000000000018,-0.053600000000000037,0.1731999999999999,4.599999999999994,1.4000000000000021,-1.0,-12.8,-0.6000000000000001,1346.9797665747608,1586.4132129449101,-239.43344637014934
21900672,2020-01-24,1610612752,NYK,22019,97.0,0.41059999999999997,0.312,0.7165999999999999,46.6,21.6,14.0,-8.0,0.2,2020-01-24,1610612761,TOR,22019,124.2,0.5154,0.4286,0.7847999999999999,43.4,29.0,15.4,13.0,1.0,0,-6.0,-27.200000000000003,-0.1048,-0.11659999999999998,-0.06820000000000004,3.200000000000003,-7.399999999999999,-1.4000000000000004,-21.0,-0.8,1327.2265200184995,1642.6528335421954,-315.42631352369585
21900670,2020-01-24,1610612765,DET,22019,117.8,0.5122,0.38299999999999995,0.7238,41.4,25.2,14.2,10.8,0.6,2020-01-24,1610612763,MEM,22019,113.4,0.4664,0.3206,0.7792,47.4,28.8,13.0,0.2,0.6,0,-13.0,4.3999999999999915,0.04580000000000001,0.062399999999999956,-0.055400000000000005,-6.0,-3.6000000000000014,1.1999999999999993,10.600000000000001,0.0,1448.6227911532471,1479.8330644684938,-31.210273315246695
21900674,2020-01-24,1610612741,CHI,22019,107.4,0.4648,0.30979999999999996,0.776,38.6,22.2,14.2,-1.2,0.6,2020-01-24,1610612758,SAC,22019,111.0,0.47400000000000003,0.3354,0.6728,43.4,24.6,11.0,-10.8,0.0,0,-17.0,-3.5999999999999943,-0.009200000000000041,-0.02560000000000001,0.10320000000000007,-4.799999999999997,-2.400000000000002,3.1999999999999993,9.600000000000001,0.6,1397.4740206046404,1407.9489877139124,-10.47496710927203
21900682,2020-01-25,1610612739,CLE,22019,105.2,0.442,0.36219999999999997,0.7767999999999999,43.0,21.8,14.6,-12.6,0.0,2020-01-25,1610612741,CHI,22019,100.6,0.442,0.2794,0.7968,39.0,21.6,15.0,-6.4,0.4,0,-12.0,4.6000000000000085,0.0,0.08279999999999998,-0.020000000000000018,4.0,0.1999999999999993,-0.40000000000000036,-6.199999999999999,-0.4,1289.7712420432156,1377.718777449937,-87.9475354067215
21900680,2020-01-25,1610612762,UTA,22019,124.0,0.5088000000000001,0.3782,0.8256,48.0,23.8,11.8,18.0,0.8,2020-01-25,1610612742,DAL,22019,122.2,0.48080000000000006,0.3698,0.7142,46.6,23.2,10.2,8.8,0.8,1,5.0,1.7999999999999972,0.02800000000000008,0.008399999999999963,0.11140000000000005,1.3999999999999986,0.6000000000000014,1.6000000000000014,9.2,0.0,1654.4234099011123,1601.1911958391884,53.23221406192397
21900684,2020-01-25,1610612755,PHI,22019,103.8,0.4526,0.3428,0.747,44.4,27.2,12.2,3.8,0.8,2020-01-25,1610612747,LAL,22019,115.4,0.47119999999999995,0.366,0.7086,45.6,25.4,14.6,-0.2,0.6,1,17.0,-11.600000000000009,-0.01859999999999995,-0.0232,0.03839999999999999,-1.2000000000000028,1.8000000000000007,-2.4000000000000004,4.0,0.20000000000000007,1582.62792884926,1660.5505795665224,-77.92265071726251
21900683,2020-01-25,1610612750,MIN,22019,112.0,0.44880000000000003,0.3422,0.7605999999999999,44.2,27.4,14.8,-6.6,0.0,2020-01-25,1610612760,OKC,22019,119.8,0.5158,0.4236000000000001,0.7941999999999999,42.2,23.6,12.6,9.2,0.8,0,-9.0,-7.799999999999997,-0.067,-0.08140000000000008,-0.03359999999999996,2.0,3.799999999999997,2.200000000000001,-15.799999999999999,-0.8,1385.4433712610783,1589.6396266929514,-204.19625543187317
21900681,2020-01-25,1610612765,DET,22019,118.2,0.5172000000000001,0.3829999999999999,0.7138,40.2,24.4,13.8,9.6,0.6,2020-01-25,1610612751,BKN,22019,106.8,0.43820000000000003,0.386,0.7176,44.4,23.4,16.0,-12.6,0.0,0,-10.0,11.400000000000006,0.07900000000000007,-0.0030000000000001137,-0.0038000000000000256,-4.199999999999996,1.0,-2.1999999999999993,22.2,0.6,1433.1222341995015,1419.6991037966354,13.423130402866036
21900691,2020-01-26,1610612740,NOP,22019,123.4,0.4974,0.41200000000000003,0.7218,44.4,27.0,16.2,0.4,0.4,2020-01-26,1610612738,BOS,22019,121.8,0.4814,0.3944,0.7924,43.6,26.4,10.4,11.6,0.6,1,15.0,1.6000000000000085,0.016000000000000014,0.01760000000000006,-0.0706,0.7999999999999972,0.6000000000000014,5.799999999999999,-11.2,-0.19999999999999996,1474.4120463729516,1613.131667466794,-138.7196210938423
21900692,2020-01-26,1610612757,POR,22019,117.8,0.46480000000000016,0.36740000000000006,0.7944,47.0,19.8,11.0,-2.8,0.4,2020-01-26,1610612754,IND,22019,112.0,0.5182,0.42140000000000005,0.7288,37.4,27.8,11.8,3.2,0.8,1,10.0,5.799999999999997,-0.053399999999999836,-0.05399999999999999,0.06559999999999999,9.600000000000001,-8.0,-0.8000000000000007,-6.0,-0.4,1474.4594818881503,1592.5444545729981,-118.0849726848478
21900685,2020-01-26,1610612743,DEN,22019,113.2,0.44960000000000006,0.329,0.8277999999999999,49.8,26.0,13.6,-1.4,0.6,2020-01-26,1610612745,HOU,22019,116.2,0.45420000000000016,0.32859999999999995,0.7694,45.4,23.0,14.2,-0.2,0.4,1,7.0,-3.0,-0.004600000000000104,0.00040000000000006697,0.058399999999999896,4.399999999999999,3.0,-0.5999999999999996,-1.2,0.19999999999999996,1581.8074272506258,1597.420514104487,-15.613086853861205
21900689,2020-01-26,1610612753,ORL,22019,101.6,0.44000000000000006,0.36940000000000006,0.6218,44.0,22.8,12.2,-7.0,0.2,2020-01-26,1610612746,LAC,22019,116.4,0.44820000000000004,0.34480000000000005,0.7588,49.0,24.4,10.6,6.2,0.8,0,-15.0,-14.800000000000011,-0.008199999999999985,0.02460000000000001,-0.137,-5.0,-1.5999999999999979,1.5999999999999996,-13.2,-0.6000000000000001,1494.4820733874772,1611.2470122370294,-116.76493884955221
21900687,2020-01-26,1610612737,ATL,22019,110.8,0.4468000000000001,0.35059999999999997,0.7862,45.0,22.0,17.4,-11.8,0.4,2020-01-26,1610612764,WAS,22019,115.2,0.4974,0.39299999999999996,0.779,41.4,24.8,16.4,-5.0,0.4,1,19.0,-4.400000000000006,-0.05059999999999992,-0.04239999999999999,0.007199999999999984,3.6000000000000014,-2.8000000000000007,1.0,-6.800000000000001,0.0,1320.5711690923943,1399.1919384974149,-78.62076940502061
21900690,2020-01-26,1610612763,MEM,22019,114.0,0.4852,0.3578,0.7918000000000001,45.2,27.6,12.6,-1.2,0.6,2020-01-26,1610612756,PHX,22019,110.4,0.46580000000000005,0.3318,0.8523999999999999,46.8,24.4,14.8,0.8,0.6,1,5.0,3.5999999999999943,0.019399999999999973,0.026000000000000023,-0.060599999999999876,-1.5999999999999943,3.200000000000003,-2.200000000000001,-2.0,0.0,1495.3336214222395,1405.200639092973,90.1329823292665
21900688,2020-01-26,1610612752,NYK,22019,99.0,0.43879999999999997,0.3248,0.7132,46.0,21.6,14.6,-4.0,0.2,2020-01-26,1610612751,BKN,22019,109.6,0.4276000000000001,0.39580000000000004,0.7736,46.8,22.8,15.6,-8.4,0.2,1,13.0,-10.599999999999994,0.011199999999999877,-0.07100000000000006,-0.06040000000000001,-0.7999999999999972,-1.1999999999999993,-1.0,4.4,0.0,1324.2659880777862,1434.7111830873664,-110.44519500958017
21900686,2020-01-26,1610612759,SAS,22019,113.4,0.4612,0.35900000000000004,0.8672000000000001,41.8,24.2,11.8,1.2,0.6,2020-01-26,1610612761,TOR,22019,121.8,0.49420000000000003,0.41459999999999997,0.8033999999999999,42.4,27.4,13.2,12.4,1.0,0,-4.0,-8.399999999999991,-0.03300000000000003,-0.05559999999999993,0.06380000000000019,-0.6000000000000014,-3.1999999999999993,-1.3999999999999986,-11.200000000000001,-0.4,1521.8177676973955,1645.6133654829086,-123.79559778551311
21900694,2020-01-27,1610612748,MIA,22019,117.2,0.472,0.3748,0.8398,44.4,25.8,13.2,1.4,0.6,2020-01-27,1610612753,ORL,22019,102.0,0.43340000000000006,0.34659999999999996,0.6468,44.4,23.4,11.6,-4.6,0.2,1,21.0,15.200000000000003,0.03859999999999991,0.02820000000000006,0.19299999999999995,0.0,2.400000000000002,1.5999999999999996,6.0,0.39999999999999997,1577.8663105487135,1481.837355668012,96.02895488070158
21900697,2020-01-27,1610612760,OKC,22019,120.8,0.5254000000000001,0.437,0.8084,43.8,21.8,12.8,12.4,1.0,2020-01-27,1610612742,DAL,22019,118.8,0.4654000000000001,0.37760000000000005,0.6980000000000001,44.8,22.4,10.6,2.4,0.6,0,-10.0,2.0,0.06,0.05939999999999995,0.11039999999999994,-1.0,-0.5999999999999979,2.200000000000001,10.0,0.4,1596.0079103379578,1597.5207829448543,-1.512872606896508
21900698,2020-01-27,1610612762,UTA,22019,122.8,0.4968000000000001,0.37579999999999997,0.8068,50.6,24.4,12.8,16.8,0.8,2020-01-27,1610612745,HOU,22019,116.8,0.4660000000000001,0.3298,0.7798,44.2,22.0,15.0,0.4,0.4,0,-9.0,6.0,0.030799999999999994,0.045999999999999985,0.026999999999999913,6.399999999999999,2.3999999999999986,-2.1999999999999993,16.400000000000002,0.4,1658.0938227954464,1591.4171160574508,66.67670673799557
21900696,2020-01-27,1610612750,MIN,22019,110.0,0.4466,0.31079999999999997,0.732,45.2,29.6,14.8,-8.0,0.0,2020-01-27,1610612758,SAC,22019,108.2,0.457,0.32060000000000005,0.6624000000000001,43.0,24.4,11.2,-7.0,0.2,0,-4.0,1.7999999999999972,-0.01040000000000002,-0.009800000000000086,0.06959999999999988,2.200000000000003,5.200000000000003,3.6000000000000014,-1.0,-0.2,1379.0750876160719,1427.7042308686157,-48.62914325254383
21900693,2020-01-27,1610612765,DET,22019,117.2,0.47919999999999996,0.38219999999999993,0.742,43.8,22.4,13.2,5.0,0.4,2020-01-27,1610612739,CLE,22019,105.8,0.4584,0.37320000000000003,0.767,43.6,22.8,16.2,-10.0,0.0,0,-15.0,11.400000000000006,0.020799999999999985,0.008999999999999897,-0.025000000000000022,0.19999999999999574,-0.40000000000000213,-3.0,15.0,0.4,1418.1101549087705,1277.6143141824637,140.49584072630682
21900695,2020-01-27,1610612741,CHI,22019,106.4,0.45920000000000005,0.30639999999999995,0.8002,38.8,22.2,13.6,-1.8,0.6,2020-01-27,1610612759,SAS,22019,110.6,0.4524,0.3902,0.8592000000000001,41.8,24.0,12.0,0.6,0.6,1,1.0,-4.199999999999989,0.006800000000000028,-0.08380000000000004,-0.05900000000000005,-3.0,-1.8000000000000007,1.5999999999999996,-2.4,0.0,1389.8757053106888,1516.0359399746217,-126.1602346639329
21900700,2020-01-28,1610612739,CLE,22019,107.0,0.4692,0.3982,0.7824,42.6,24.2,15.8,-6.2,0.2,2020-01-28,1610612740,NOP,22019,120.4,0.48339999999999994,0.4162,0.7100000000000001,46.2,27.4,17.2,2.2,0.4,0,-14.0,-13.400000000000006,-0.014199999999999935,-0.018000000000000016,0.07239999999999991,-3.6000000000000014,-3.1999999999999993,-1.3999999999999986,-8.4,-0.2,1304.277646271433,1489.8478854678576,-185.5702391964246
21900704,2020-01-28,1610612763,MEM,22019,112.6,0.48900000000000005,0.3718,0.7618,46.0,26.8,16.2,-2.4,0.6,2020-01-28,1610612743,DEN,22019,109.8,0.4502,0.3104,0.8308,47.0,25.4,12.4,-0.6,0.6,1,8.0,2.799999999999997,0.03880000000000006,0.06140000000000001,-0.06899999999999995,-1.0,1.4000000000000021,3.799999999999999,-1.7999999999999998,0.0,1498.3972002161522,1587.810825297662,-89.41362508150974
21900703,2020-01-28,1610612761,TOR,22019,115.8,0.4628,0.3762,0.7884,44.2,26.6,11.0,7.4,1.0,2020-01-28,1610612737,ATL,22019,117.0,0.4630000000000001,0.34140000000000004,0.8086,46.0,23.8,16.4,-8.2,0.4,1,16.0,-1.2000000000000028,-0.000200000000000089,0.03479999999999994,-0.020199999999999996,-1.7999999999999972,2.8000000000000007,-5.399999999999999,15.6,0.6,1651.3951932056825,1335.158170957163,316.23702224851945
21900701,2020-01-28,1610612748,MIA,22019,116.8,0.4808,0.397,0.869,43.6,26.8,13.0,4.2,0.6,2020-01-28,1610612738,BOS,22019,118.8,0.48580000000000007,0.3816,0.7929999999999999,42.4,27.4,12.2,9.6,0.6,0,-8.0,-2.0,-0.00500000000000006,0.015400000000000025,0.07600000000000007,1.2000000000000028,-0.5999999999999979,0.8000000000000007,-5.3999999999999995,0.0,1585.0287568864742,1597.695828371888,-12.667071485413771
21900699,2020-01-28,1610612766,CHA,22019,95.2,0.4048,0.3416,0.7198,39.8,24.4,13.4,-12.2,0.0,2020-01-28,1610612752,NYK,22019,101.4,0.46319999999999995,0.3264,0.6722,47.6,21.2,13.6,3.2,0.4,1,5.0,-6.200000000000003,-0.05839999999999995,0.015199999999999991,0.047599999999999976,-7.800000000000004,3.1999999999999993,-0.1999999999999993,-15.399999999999999,-0.4,1359.9411603536907,1336.9933754544527,22.94778489923806
21900702,2020-01-28,1610612755,PHI,22019,102.0,0.4556,0.3396,0.7558,42.8,26.0,14.0,5.0,0.8,2020-01-28,1610612744,GSW,22019,115.6,0.43979999999999997,0.3484,0.8788,44.2,28.4,13.0,-7.6,0.2,1,11.0,-13.599999999999994,0.015800000000000036,-0.008799999999999975,-0.123,-1.4000000000000057,-2.3999999999999986,1.0,12.6,0.6000000000000001,1596.1078183238528,1340.8485249466728,255.25929337718003
21900705,2020-01-28,1610612749,MIL,22019,120.0,0.5157999999999999,0.41859999999999997,0.6668,52.8,27.6,16.4,15.4,1.0,2020-01-28,1610612764,WAS,22019,120.6,0.4992000000000001,0.3782,0.7984,40.6,23.8,15.4,-7.0,0.4,1,20.0,-0.5999999999999943,0.016599999999999837,0.04039999999999999,-0.13160000000000005,12.199999999999996,3.8000000000000007,0.9999999999999982,22.4,0.6,1747.9531370392806,1384.604936632646,363.34820040663453
21900706,2020-01-28,1610612742,DAL,22019,114.8,0.446,0.3872,0.6648,46.6,21.8,9.8,3.6,0.6,2020-01-28,1610612756,PHX,22019,108.0,0.4396000000000001,0.3276,0.8458,44.6,22.8,14.4,-4.8,0.4,0,-29.0,6.799999999999997,0.006399999999999906,0.059599999999999986,-0.18100000000000005,2.0,-1.0,-4.6,8.4,0.19999999999999996,1611.8963032608788,1402.1370602990603,209.75924296181847
21900709,2020-01-29,1610612751,BKN,22019,107.8,0.4242,0.36640000000000006,0.7928,44.8,23.0,15.8,-8.8,0.2,2020-01-29,1610612765,DET,22019,110.0,0.45099999999999996,0.35699999999999993,0.7312,43.0,19.8,13.2,-4.6,0.2,1,10.0,-2.200000000000003,-0.026799999999999935,0.00940000000000013,0.06159999999999999,1.7999999999999972,3.1999999999999993,2.6000000000000014,-4.200000000000001,0.0,1421.9837957107,1391.4468228198011,30.536972890898824
21900713,2020-01-29,1610612758,SAC,22019,110.2,0.4528,0.3378,0.7112,43.4,24.2,12.6,-5.4,0.4,2020-01-29,1610612760,OKC,22019,116.4,0.5008,0.45339999999999997,0.843,43.8,21.4,12.0,7.8,0.8,0,-20.0,-6.200000000000003,-0.04800000000000004,-0.11559999999999998,-0.13179999999999992,-0.3999999999999986,2.8000000000000007,0.5999999999999996,-13.2,-0.4,1435.2677846070978,1581.6323900219334,-146.36460541483552
21900708,2020-01-29,1610612754,IND,22019,114.6,0.5092000000000001,0.4476,0.7592000000000001,35.4,29.2,10.4,0.8,0.6,2020-01-29,1610612741,CHI,22019,104.8,0.43920000000000003,0.30999999999999994,0.8072000000000001,43.6,22.8,13.0,-2.0,0.6,1,9.0,9.799999999999997,0.07000000000000006,0.13760000000000006,-0.04800000000000004,-8.200000000000003,6.399999999999999,-2.5999999999999996,2.8,0.0,1581.466978970316,1394.3142699557425,187.15270901457347
21900710,2020-01-29,1610612752,NYK,22019,102.4,0.472,0.3346,0.6772,46.4,20.6,13.4,2.8,0.4,2020-01-29,1610612763,MEM,22019,110.8,0.5,0.3742,0.7076,45.4,26.8,17.0,-1.6,0.6,0,-21.0,-8.399999999999991,-0.028000000000000025,-0.03959999999999997,-0.030399999999999983,1.0,-6.199999999999999,-3.5999999999999996,4.4,-0.19999999999999996,1332.7633899113707,1507.1260244205173,-174.36263450914657
21900711,2020-01-29,1610612759,SAS,22019,111.0,0.46020000000000005,0.3974000000000001,0.8028000000000001,42.6,22.8,12.0,-0.6,0.4,2020-01-29,1610612762,UTA,22019,119.8,0.506,0.356,0.7968,49.6,24.6,13.6,16.2,0.8,1,7.0,-8.799999999999997,-0.04579999999999995,0.0414000000000001,0.006000000000000116,-7.0,-1.8000000000000007,-1.5999999999999996,-16.8,-0.4,1511.597375329568,1641.8528078893803,-130.25543255981233
21900712,2020-01-29,1610612757,POR,22019,122.2,0.4872000000000002,0.42040000000000005,0.7968,44.0,20.8,12.6,-2.8,0.4,2020-01-29,1610612745,HOU,22019,119.0,0.4710000000000001,0.33999999999999997,0.764,43.0,20.8,14.0,4.0,0.6,1,13.0,3.200000000000003,0.016200000000000103,0.08040000000000008,0.03279999999999994,1.0,0.0,-1.4000000000000004,-6.8,-0.19999999999999996,1485.5369574908325,1607.658130963517,-122.1211734726844
21900714,2020-01-30,1610612739,CLE,22019,106.0,0.4462,0.35960000000000003,0.7776,44.6,23.8,12.6,-8.6,0.2,2020-01-30,1610612761,TOR,22019,117.4,0.4586,0.36239999999999994,0.7676000000000001,46.2,26.8,10.6,8.6,1.0,0,-6.0,-11.400000000000006,-0.012400000000000022,-0.0027999999999999137,0.009999999999999898,-1.6000000000000014,-3.0,2.0,-17.2,-0.8,1295.1462451216853,1653.1559403628669,-358.0096952411816
